model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
climatology,reference_r3,unweighted,200804,189,5.003641333333335,39.42597883597884,34.4223375026455
climatology,reference_r3,unweighted,200807,189,29.086410253968257,107.13953703703704,78.05312678306878
climatology,reference_r3,unweighted,200810,189,15.926237455026454,100.88961640211639,84.96337894708994
climatology,reference_r3,unweighted,200901,189,4.360482158730158,25.98353521164021,21.623053052910052
climatology,reference_r3,unweighted,200904,189,4.786736984126984,50.270954999999994,45.48421801587302
climatology,reference_r3,unweighted,200907,189,8.046062412698413,104.34848611640211,96.30242370370371
climatology,reference_r3,unweighted,200910,189,16.123730978835972,81.60641675132275,65.48268577248678
climatology,reference_r4,unweighted,200801,189,-4.237418814814815,14.829219576719575,19.06663839153439
climatology,reference_r4,unweighted,200804,189,4.793648174603174,39.42597883597884,34.63233066137566
climatology,reference_r4,unweighted,200807,189,-26.017964037037036,107.13953703703704,133.15750107407408
climatology,reference_r4,unweighted,200810,189,15.290769624338623,100.88961640211639,85.59884677777778
climatology,reference_r4,unweighted,200901,189,4.6642141375661375,25.98353521164021,21.31932107407407
climatology,reference_r4,unweighted,200904,189,4.11284292063492,50.270954999999994,46.158112079365075
climatology,reference_r4,unweighted,200907,189,8.390922513227514,104.34848611640211,95.9575636031746
climatology,reference_r4,unweighted,200910,189,15.371653216931215,81.60641675132275,66.23476353439153
