province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-BK,2,2008-07,1,2.0,73.11411427880076,4.442028923635535,-2.0221098509060407,-8.982270444492972,False,64.13184383430779,64.13184383430779,4.442028923635535,59.625697385774764,False,
LA-BK,2,2008-08,2,9.0,83.71338982368334,7.951071300411221,-3.0,-23.853213901233662,False,59.860175922449685,59.860175922449685,7.951071300411221,46.37426431690094,False,
LA-BK,2,2008-09,3,33.0,89.19752486576202,11.088468356834797,-3.0,-33.26540507050439,False,55.93211979525763,55.93211979525763,11.088468356834797,16.83271216704677,False,
LA-BL,2,2008-07,1,31.0,28.923075892989942,31.2396617549828,0.811738922363094,25.3584493679773,False,54.28152526096724,54.28152526096724,31.2396617549828,13.919047719183439,False,
LA-BL,2,2008-08,2,32.0,25.031090212568824,37.49741045338484,0.39552374054936823,14.831116043437753,False,39.86220625600657,39.86220625600657,37.49741045338484,9.418211954260185,False,
LA-BL,2,2008-09,3,30.0,43.370544165680926,39.97556569344811,0.2624021691078642,10.489675149274705,False,53.86021931495563,53.86021931495563,39.97556569344811,14.860757064221495,False,
LA-CH,2,2008-07,1,162.0,258.5326244744787,64.67673603395158,0.3068190927211543,19.844057470102612,False,278.3766819445813,278.3766819445813,64.67673603395158,81.73631773110243,False,
LA-CH,2,2008-08,2,143.0,247.86130040578115,79.1598042128248,-0.4039144994174826,-31.973792692609056,False,215.88750771317208,215.88750771317208,79.1598042128248,43.53054046899032,False,
LA-CH,2,2008-09,3,185.0,203.64402882953058,85.74533454921553,-0.7700016397730292,-66.02404820578293,False,137.61998062374767,137.61998062374767,85.74533454921553,30.22495638088274,False,
LA-HO,2,2008-07,1,0.0,0.2819050976766924,0.9471802129977438,0.45127520704042584,0.4274389467251515,False,0.709344044401844,0.709344044401844,0.9471802129977438,0.42390448803798164,False,
LA-HO,2,2008-08,2,0.0,0.2632929539066991,0.9486993541703217,-0.009326156006470437,-0.00884771818023017,False,0.25444523572646893,0.25444523572646893,0.9486993541703217,0.24876937953010067,False,
LA-HO,2,2008-09,3,1.0,0.2645217784244884,0.9487418300524846,-0.006014005143288105,-0.005705738245588211,False,0.25881604017890014,0.25881604017890014,0.9487418300524846,0.44164837513446054,False,
LA-KH,2,2008-07,1,3.0,2.0063215186499526,63.96591249675495,0.5998821500417435,38.37200911793539,False,40.378330636585346,40.378330636585346,63.96591249675495,23.42245163158447,False,
LA-KH,2,2008-08,2,0.0,2.4139731049065545,109.1664189646601,0.3919479337052807,42.787552343203494,False,45.20152544811005,45.20152544811005,109.1664189646601,32.87344123931101,False,
LA-KH,2,2008-09,3,4.0,1.575972750596077,137.74304462729486,0.26790903702928814,36.90260644358083,False,38.47857919417691,38.47857919417691,137.74304462729486,35.615009233117924,False,
LA-LM,2,2008-07,1,0.0,0.16029748433325536,0.6952413370810272,0.19607076429803708,0.13631650033306622,False,0.2966139846663216,0.2966139846663216,0.6952413370810272,0.21220683163553783,False,
LA-LM,2,2008-08,2,0.0,0.16752414285522654,0.6962199177710006,0.034203126557094544,0.02381289795909149,False,0.19133704081431804,0.19133704081431804,0.6962199177710006,0.1835499407504121,False,
