province,split,month,actual,stage1_mean,stage1_se,stage2_correction,stage2_abstained,final_mean,final_se,crps,fit_failed,error
LA-KH,2,2008-09,4.0,1.575972750596077,137.74304462729486,-21.563783328347768,False,-19.98781057775169,137.74304462729486,33.852220994152994,False,
LA-KH,3,2008-10,1.0,6.7235283121988765,63.12964323857849,31.725205991534267,False,38.44873430373315,63.12964323857849,23.36445649346848,False,
LA-KH,3,2008-11,3.0,6.150217413326915,107.74625179305312,14.512576745147896,False,20.66279415847481,107.74625179305312,26.332296968221694,False,
LA-KH,3,2008-12,4.0,6.208363480162287,135.95337778174112,-38.31364178066343,False,-32.10527830050114,135.95337778174112,35.57456114314067,False,
LA-KH,4,2009-01,0.0,3.0998479891341164,62.32597399282405,5.4752680576481225,False,8.575116046782238,62.32597399282405,15.035200864963816,False,
LA-KH,4,2009-02,0.0,3.263772190678115,106.37287166713016,31.167075764139327,False,34.430847954817445,106.37287166713016,29.266444118188403,False,
LA-KH,4,2009-03,6.0,3.2339204061711966,134.2205992948485,13.66721177711554,False,16.901132183286737,134.2205992948485,31.719696773522,False,
LA-KH,5,2009-04,0.0,7.971621148109566,61.55100550511786,-13.394595878834593,False,-5.422974730725027,61.55100550511786,14.57464955269827,False,
LA-KH,5,2009-05,6.0,7.612167972843011,105.05056654572614,28.60665227856731,False,36.21882025141032,105.05056654572614,27.993973553385118,False,
LA-KH,5,2009-06,80.0,7.683925396138115,132.54920815726123,27.497159745959834,False,35.18108514209795,132.54920815726123,36.96495884471513,False,
LA-KH,6,2009-07,155.0,106.04867520527274,61.13284616632988,20.30385688635147,False,126.35253209162421,61.13284616632988,19.54614191428674,False,
LA-KH,6,2009-08,303.0,101.28752499695217,104.40190476342069,-6.737848401280246,False,94.54967659567193,104.40190476342069,151.33689576269708,False,
LA-KH,6,2009-09,277.0,102.17679279782679,131.74285742763203,-23.029184563508124,False,79.14760823431867,131.74285742763203,131.2146067484462,False,
LA-KH,7,2009-10,85.0,240.0655766307666,62.0753117917263,-53.308821106761684,False,186.75675552400492,62.0753117917263,69.36339161201411,False,
LA-KH,7,2009-11,61.0,246.3618878566721,105.93269878018505,-27.233681808005315,False,219.12820604866678,105.93269878018505,104.67490109823429,False,
LA-KH,7,2009-12,67.0,245.29515741985725,133.83460130165258,-4.6048522728698345,False,240.6903051469874,133.83460130165258,110.42581144001575,False,
LA-LM,0,2008-01,0.0,0.18600980006598797,0.7133236539002743,-0.05065003536759405,False,0.13535976469839392,0.7133236539002743,0.17691665557072697,False,
LA-LM,0,2008-02,0.0,0.1865466001665297,0.7133455148264882,-0.16041994050665864,False,0.02612665965987107,0.7133455148264882,0.16708697019285865,False,
LA-LM,0,2008-03,0.0,0.18654814930183247,0.7133455695394665,-0.1692835368108574,False,0.01726461249097508,0.7133455695394665,0.16687196397048845,False,
LA-LM,1,2008-04,0.0,0.16600586883794743,0.7042880118519302,0.014229094635547446,False,0.18023496347349488,0.7042880118519302,0.18288965029665166,False,
LA-LM,1,2008-05,0.0,0.17257669615790514,0.7050884167233377,0.04311869875145269,False,0.21569539490935782,0.7050884167233377,0.19089601838342868,False,
LA-LM,1,2008-06,0.0,0.1728367819727678,0.7050995204432439,-0.010935502743482761,False,0.16190127922928504,0.7050995204432439,0.17954404940776705,False,
LA-LM,2,2008-07,0.0,0.16029748433325536,0.6952413370810272,0.009741926423082026,False,0.17003941075633738,0.6952413370810272,0.17898323967757912,False,
LA-LM,2,2008-08,0.0,0.16752414285522654,0.6962199177710006,0.06253844090777672,False,0.23006258376300326,0.6962199177710006,0.19275893145695794,False,
LA-LM,2,2008-09,0.0,0.1678499408152532,0.6962341839813994,0.16174622807947103,False,0.3295961688947242,0.6962341839813994,0.22381656293892943,False,
LA-LM,3,2008-10,0.0,0.1555029917534985,0.6865187865845824,0.08681723743193248,False,0.24232022918543097,0.6865187865845824,0.19420828736559823,False,
LA-LM,3,2008-11,0.0,0.1629944900238987,0.6875950683248884,-0.0013202267692058456,False,0.16167426325469286,0.6875950683248884,0.17578361012409646,False,
LA-LM,3,2008-12,0.0,0.16335539977684013,0.6876110538680212,0.007985872756545165,False,0.1713412725333853,0.6876110538680212,0.177636660659258,False,
LA-LM,4,2009-01,0.0,0.15111339843223948,0.6781136013554335,0.014562425973833948,False,0.16567582440607342,0.6781136013554335,0.174540159103415,False,
LA-LM,4,2009-02,0.0,0.15875902808612283,0.6792642604078516,0.06789477004798838,False,0.2266537981341112,0.6792642604078516,0.18863532015397144,False,
LA-LM,4,2009-03,0.0,0.15914586110960588,0.6792815322633962,-0.006998286560653044,False,0.15214757454895284,0.6792815322633962,0.17228347590222928,False,
LA-LM,5,2009-04,1.0,0.14702649126392314,0.6700033742032504,0.011059053359151916,False,0.15808554462307506,0.6700033742032504,0.5307656821770427,False,
LA-LM,5,2009-05,0.0,0.15476519557829083,0.6712148945117932,-0.005328159788894338,False,0.1494370357893965,0.6712148945117932,0.17007786919449328,False,
LA-LM,5,2009-06,2.0,0.15517252043485502,0.6712331963217532,0.05247416209851785,False,0.20764668253337287,0.6712331963217532,1.4152185749129236,False,
LA-LM,6,2009-07,1.0,0.18873069449967006,0.6863239114869772,0.18277780884469985,False,0.3715085033443699,0.6863239114869772,0.3752005935968583,False,
LA-LM,6,2009-08,0.0,0.18364109367865628,0.6863418096811466,0.10057673015275492,False,0.2842178238314112,0.6863418096811466,0.20668894167976581,False,
LA-LM,6,2009-09,4.0,0.18362679208560295,0.6863418525191621,0.09084911710977517,False,0.2744759091953781,0.6863418525191621,3.3382971736408757,False,
LA-LM,7,2009-10,5.0,0.2294832769217221,0.7613429251990482,0.2558318576195404,False,0.4853151345412625,0.7613429251990482,4.085143117923325,False,
LA-LM,7,2009-11,6.0,0.21997253754917645,0.7613601225328684,0.06170872427728291,False,0.28168126182645936,0.7613601225328684,5.288767287711859,False,
LA-LM,7,2009-12,4.0,0.21994854769047648,0.7613601599310895,-0.13672438020121236,False,0.08322416748926412,0.7613601599310895,3.4872243981065654,False,
LA-LP,0,2008-01,0.0,13.964317614138109,38.80613269509383,-0.44485438407895117,False,13.519463230059158,38.80613269509383,10.929029461166603,False,
LA-LP,0,2008-02,16.0,16.537906969492333,40.45489214609463,-5.445176343892513,False,11.09273062559982,40.45489214609463,9.6912898408617,False,
LA-LP,0,2008-03,22.0,17.272788234862777,40.61413467786925,-12.67348181738231,False,4.5993064174804665,40.61413467786925,12.420817226802821,False,
LA-LP,1,2008-04,33.0,18.877355187647154,38.29165137978832,-5.763550928299338,False,13.113804259347816,38.29165137978832,12.978518112460922,False,
LA-LP,1,2008-05,116.0,18.102771419400455,39.92139329047611,6.028244137634459,False,24.131015557034914,39.92139329047611,69.63703537980736,False,
LA-LP,1,2008-06,160.0,17.79040337715438,40.07855954834676,14.54549303601786,False,32.335896413172236,40.07855954834676,105.06787455114875,False,
LA-LP,2,2008-07,16.0,72.53945420901067,40.184268599961726,26.75988157036096,False,99.29933577937163,40.184268599961726,61.18781812955669,False,
LA-LP,2,2008-08,13.0,40.35769683176315,42.87406038926475,24.63966887920472,False,64.99736571096787,42.87406038926475,32.494072909657525,False,
LA-LP,2,2008-09,14.0,28.827161169600785,43.27230442891285,14.908902495273594,False,43.73606366487438,43.27230442891285,17.958307371338737,False,
LA-LP,3,2008-10,33.0,18.34223264598026,39.935882296884046,5.928647107748674,False,24.270879753728934,39.935882296884046,10.090979617244146,False,
LA-LP,3,2008-11,116.0,19.753297634560468,42.07060690318699,12.77649565168187,False,32.52979328624234,42.07060690318699,60.47994155563691,False,
LA-LP,3,2008-12,161.0,19.95664028835607,42.320357911089005,-7.903240099676367,False,12.053400188679703,42.320357911089005,125.07447430542778,False,
LA-LP,4,2009-01,0.0,79.13951689992676,41.56354713794579,-4.173639464916221,False,74.96587743501054,41.56354713794579,52.69200203743544,False,
LA-LP,4,2009-02,0.0,49.12341154199642,44.63079494071072,-0.1103811342438803,False,49.01303040775254,44.63079494071072,29.979854860448103,False,
LA-LP,4,2009-03,0.0,38.11822452199973,45.17351943813309,-12.265748057012559,False,25.85247646498717,45.17351943813309,16.303278541404868,False,
LA-LP,5,2009-04,0.0,16.172941839875904,41.57925288770908,-14.729205209376232,False,1.4437366304996715,41.57925288770908,9.736859597375076,False,
LA-LP,5,2009-05,0.0,22.66099606211003,43.98082046173353,-1.7691886993566754,False,20.891807362753354,43.98082046173353,14.164418061899228,False,
LA-LP,5,2009-06,9.0,25.04584967828642,44.29857060793081,3.9595951002003176,False,29.005444778486737,44.29857060793081,13.896589323882157,False,
LA-LP,6,2009-07,30.0,17.242417032437313,41.07677594701868,28.22997065926566,False,45.47238769170298,41.07677594701868,11.897360822378035,False,
LA-LP,6,2009-08,32.0,20.135861896657566,43.50903735495139,21.935961650299305,False,42.07182354695687,43.50903735495139,11.093848824038766,False,
LA-LP,6,2009-09,313.0,21.126024106566856,43.82063125959814,12.135137148630832,False,33.26116125519769,43.82063125959814,255.01569504478402,False,
LA-LP,7,2009-10,165.0,131.266509546058,47.998049563892586,8.702439094013627,False,139.96894864007163,47.998049563892586,16.3096959415003,False,
